3
241
0
78
78
72
78
590; 84; 592; 188; 317; 4; 201; 1760; 1308; 0;
202; 28; 300; 63; 315; 4; 201; 3049; 1300; 0;
426; 297; 375; 226; 306; 4; 200; 1810; 1304; 0;
608; 70; 685; 55; 305; 4; 202; 1178; 1300; 0;
324; 473; 341; 384; 303; 3; 200; 1287; 1312; 0;
435; 319; 375; 226; 296; 4; 200; 1420; 1304; 0;
690; 332; 687; 284; 287; 4; 201; 1152; 1304; 0;
549; 433; 660; 288; 276; 4; 200; 1133; 1304; 0;
611; 193; 592; 188; 270; 4; 201; 1486; 1300; 0;
878; 479; 910; 457; 265; 4; 201; 1608; 1304; 0;
910; 247; 907; 265; 256; 3; 200; 1906; 1308; 0;
39; 195; 57; 143; 231; 3; 200; 1916; 1308; 0;
427; 329; 341; 384; 228; 4; 201; 1396; 1300; 0;
982; 248; 968; 235; 221; 4; 202; 1779; 1300; 0;
1108; 144; 1109; 147; 218; 4; 200; 1689; 1308; 0;
376; 428; 341; 384; 214; 4; 202; 1359; 1300; 0;
228; 112; 300; 63; 201; 3; 202; 1265; 1308; 0;
205; 479; 255; 396; 195; 4; 204; 1532; 1300; 0;
419; 336; 341; 384; 194; 4; 200; 3115; 1304; 0;
1108; 85; 1140; 88; 194; 3; 202; 1997; 1300; 0;
247; 94; 300; 63; 186; 4; 201; 1109; 1300; 0;
865; 520; 910; 457; 180; 4; 200; 2341; 1308; 0;
17; 418; 14; 487; 179; 4; 201; 1097; 1300; 0;
376; 417; 341; 384; 170; 4; 200; 1523; 1304; 0;
324; 463; 341; 384; 165; 3; 200; 1664; 1304; 0;
1023; 543; 1018; 557; 160; 4; 201; 1290; 1308; 0;
682; 359; 687; 284; 158; 4; 203; 2056; 1300; 0;
598; 57; 685; 55; 149; 4; 202; 1974; 1300; 0;
214; 71; 300; 63; 145; 4; 201; 1718; 1300; 0;
368; 81; 360; 31; 139; 3; 201; 2196; 1308; 0;
381; 90; 377; 75; 136; 3; 201; 2554; 1304; 0;
698; 541; 804; 510; 135; 4; 201; 1245; 1304; 0;
221; 224; 214; 247; 117; 3; 202; 2666; 1308; 0;
685; 303; 687; 284; 115; 3; 201; 1837; 1312; 0;
46; 172; 57; 143; 104; 4; 202; 2567; 1308; 0;
1043; 471; 1041; 430; 98; 4; 200; 2648; 1300; 0;
245; 104; 300; 63; 97; 4; 201; 1803; 1308; 0;
599; 63; 685; 55; 86; 4; 202; 1823; 1312; 0;
227; 274; 214; 247; 80; 4; 200; 1454; 1308; 0;
877; 464; 910; 457; 67; 4; 201; 1911; 1308; 0;
687; 101; 685; 55; 56; 4; 202; 1971; 1300; 0;
47; 263; 65; 329; 56; 4; 201; 1577; 1308; 0;
434; 337; 341; 384; 46; 4; 201; 1658; 1312; 0;
374; 77; 377; 75; 30; 4; 200; 1697; 1308; 0;
48; 151; 57; 143; 25; 4; 201; 1674; 1300; 0;
593; 127; 592; 188; 22; 4; 202; 2095; 1304; 0;
285; 36; 300; 63; 19; 3; 201; 2275; 1308; 0;
200; 504; 255; 396; 13; 3; 201; 1846; 1308; 0;
287; 175; 310; 207; 5; 4; 200; 1731; 1304; 0;
523; 218; 495; 166; 2; 4; 201; 1780; 1300; 0;
14; 487; 400;
1085; 12; 400;
1072; 410; 400;
1167; 174; 400;
804; 510; 400;
1182; 159; 400;
868; 68; 400;
910; 457; 400;
1107; 164; 400;
937; 65; 400;
894; 289; 400;
377; 75; 400;
360; 31; 400;
5; 504; 400;
920; 281; 400;
934; 564; 400;
291; 381; 400;
593; 517; 400;
341; 384; 400;
814; 191; 400;
1147; 113; 400;
840; 270; 400;
907; 265; 400;
936; 459; 400;
687; 284; 400;
433; 413; 400;
963; 506; 400;
906; 419; 400;
874; 6; 400;
954; 360; 400;
404; 190; 400;
1041; 430; 400;
946; 405; 400;
1093; 454; 400;
932; 449; 400;
495; 166; 400;
1155; 516; 400;
41; 6; 400;
375; 226; 400;
79; 553; 400;
618; 70; 400;
214; 247; 400;
660; 288; 400;
1029; 216; 400;
878; 413; 400;
315; 27; 400;
924; 39; 400;
1057; 327; 400;
823; 535; 400;
1152; 181; 400;
592; 332; 400;
90; 129; 400;
1184; 51; 400;
885; 272; 400;
1114; 409; 400;
57; 143; 400;
685; 55; 400;
1182; 237; 400;
783; 117; 400;
98; 319; 400;
300; 63; 400;
936; 472; 400;
592; 188; 400;
693; 252; 400;
957; 384; 400;
255; 396; 400;
65; 329; 400;
310; 207; 400;
1154; 125; 400;
342; 116; 400;
677; 151; 400;
1140; 88; 400;
557; 314; 400;
466; 72; 400;
208; 570; 400;
828; 450; 400;
153; 393; 400;
822; 47; 400;
438; 493; 400;
1027; 126; 400;
295; 533; 400;
875; 69; 400;
797; 361; 400;
20; 430; 400;
580; 538; 400;
584; 357; 400;
965; 227; 400;
511; 96; 400;
699; 27; 400;
936; 103; 400;
735; 424; 400;
251; 29; 400;
191; 488; 400;
596; 182; 400;
1066; 171; 400;
415; 437; 400;
1103; 544; 400;
205; 535; 400;
239; 575; 400;
179; 424; 400;
695; 98; 400;
662; 304; 400;
358; 471; 400;
313; 198; 400;
942; 516; 400;
733; 388; 400;
219; 237; 400;
119; 95; 400;
374; 496; 400;
129; 428; 400;
386; 525; 400;
909; 369; 400;
66; 361; 400;
1015; 187; 400;
850; 493; 400;
828; 223; 400;
20; 452; 400;
500; 383; 400;
275; 542; 400;
267; 509; 400;
673; 394; 400;
461; 195; 400;
167; 216; 400;
805; 460; 400;
732; 373; 400;
249; 361; 400;
680; 494; 400;
423; 548; 400;
99; 225; 400;
531; 296; 400;
1121; 470; 400;
842; 41; 400;
855; 458; 400;
611; 406; 400;
870; 469; 400;
759; 510; 400;
176; 61; 400;
633; 210; 400;
1083; 14; 400;
373; 525; 400;
635; 281; 400;
158; 431; 400;
834; 518; 400;
57; 474; 400;
1003; 124; 400;
278; 480; 400;
474; 355; 400;
27; 335; 400;
20; 324; 400;
1138; 525; 400;
